timestamp,landmark_id,x,y,z,visibility
1726631359379,0,0.5456507205963135,0.6353168487548828,-0.39557576179504395,0.9999246597290039
1726631359379,1,0.5585242509841919,0.617996096611023,-0.3793535828590393,0.9998328685760498
1726631359379,2,0.566015899181366,0.6186971664428711,-0.37953096628189087,0.9997221827507019
1726631359379,3,0.5728249549865723,0.6201646327972412,-0.3795049488544464,0.9998113512992859
1726631359379,4,0.5419407486915588,0.6179190874099731,-0.3748830258846283,0.9999054670333862
1726631359379,5,0.536078155040741,0.6179143190383911,-0.3751525282859802,0.9999054670333862
1726631359379,6,0.5303593277931213,0.617881715297699,-0.3753293752670288,0.9999414682388306
1726631359379,7,0.5825116634368896,0.6325658559799194,-0.266753226518631,0.9998490810394287
1726631359379,8,0.5237317085266113,0.6267820596694946,-0.2465026080608368,0.9998666048049927
1726631359379,9,0.5578017830848694,0.65825355052948,-0.34970882534980774,0.9999217987060547
1726631359379,10,0.5346235036849976,0.6541656851768494,-0.3455312252044678,0.9999288320541382
1726631359379,11,0.6146224141120911,0.727636456489563,-0.21612343192100525,0.9998631477355957
1726631359379,12,0.48356908559799194,0.6964071393013,-0.16125881671905518,0.9999152421951294
1726631359379,13,0.6355231404304504,0.8855138421058655,-0.25681272149086,0.9927984476089478
1726631359379,14,0.4404039978981018,0.825727105140686,-0.19968263804912567,0.9874371290206909
1726631359379,15,0.5612859725952148,0.9674263000488281,-0.3812951445579529,0.9385794401168823
1726631359379,16,0.4574311375617981,0.9223820567131042,-0.3574009835720062,0.9821557402610779
1726631359379,17,0.551796555519104,1.0080227851867676,-0.426744282245636,0.900520920753479
1726631359379,18,0.4517364501953125,0.9481387734413147,-0.40309685468673706,0.9710801839828491
1726631359379,19,0.5312893986701965,0.9957532286643982,-0.4400652050971985,0.9094509482383728
1726631359379,20,0.4680558741092682,0.9424229264259338,-0.41983550786972046,0.9761167764663696
1726631359379,21,0.5372198224067688,0.9807273745536804,-0.38753193616867065,0.8725172877311707
1726631359379,22,0.4726678431034088,0.9351800680160522,-0.3670034110546112,0.9649748206138611
1726631359379,23,0.5780857801437378,0.9143876433372498,-0.013821372762322426,0.995372474193573
1726631359379,24,0.4975919723510742,0.9045687317848206,0.013668002560734749,0.996752917766571
1726631359379,25,0.641547441482544,0.9873420000076294,-0.3172234296798706,0.5702642798423767
1726631359379,26,0.42427653074264526,0.9751206636428833,-0.28354284167289734,0.47495007514953613
1726631359379,27,0.5411320328712463,1.091307520866394,-0.17482340335845947,0.019516369327902794
1726631359379,28,0.490143358707428,1.0771673917770386,-0.08128434419631958,0.013662219047546387
1726631359379,29,0.5296226143836975,1.0953470468521118,-0.16110731661319733,0.02474026381969452
1726631359379,30,0.5015131831169128,1.0836985111236572,-0.058927834033966064,0.02218758501112461
1726631359379,31,0.49942827224731445,1.122497797012329,-0.2597315311431885,0.017998147755861282
1726631359379,32,0.5035818219184875,1.1169098615646362,-0.13838906586170197,0.011022846214473248
1726631359501,0,0.5289582014083862,0.6361992955207825,-0.4522286057472229,0.9999113082885742
1726631359501,1,0.5411289930343628,0.6179994940757751,-0.43675169348716736,0.9998173713684082
1726631359501,2,0.5483871698379517,0.6187509298324585,-0.4369902014732361,0.9997001886367798
1726631359501,3,0.5544912815093994,0.6204990148544312,-0.4369916021823883,0.999796986579895
1726631359501,4,0.5232928395271301,0.6182411313056946,-0.4326426088809967,0.9998935461044312
1726631359501,5,0.5175689458847046,0.6183242201805115,-0.4329235553741455,0.9998935461044312
1726631359501,6,0.5126827359199524,0.6183096766471863,-0.43311890959739685,0.9999335408210754
1726631359501,7,0.5632663369178772,0.6325904726982117,-0.3204718232154846,0.9998350143432617
1726631359501,8,0.5066760778427124,0.6267766356468201,-0.30239933729171753,0.9998407363891602
1726631359501,9,0.5398207902908325,0.6584551334381104,-0.40412577986717224,0.9999099373817444
1726631359501,10,0.5179125070571899,0.6553618907928467,-0.4006989002227783,0.9999160766601562
1726631359501,11,0.5949394702911377,0.7277788519859314,-0.26576346158981323,0.9998599290847778
1726631359501,12,0.46516814827919006,0.6998339891433716,-0.2106133997440338,0.9999094009399414
1726631359501,13,0.6142462491989136,0.8852807879447937,-0.3128127455711365,0.9925050735473633
1726631359501,14,0.42625731229782104,0.8292675614356995,-0.2584766447544098,0.9865991473197937
1726631359501,15,0.5399426817893982,0.9676050543785095,-0.4560856223106384,0.9391064643859863
1726631359501,16,0.43955105543136597,0.9287468791007996,-0.43484821915626526,0.9815283417701721
1726631359501,17,0.5286230444908142,1.0089584589004517,-0.5049567222595215,0.9029430150985718
1726631359501,18,0.4391438961029053,0.9573039412498474,-0.48331528902053833,0.9706723093986511
1726631359501,19,0.5151506662368774,0.996140718460083,-0.5203906893730164,0.9115521907806396
1726631359501,20,0.44983309507369995,0.9508675932884216,-0.503532350063324,0.975774884223938
1726631359501,21,0.5179060101509094,0.9814417958259583,-0.46346965432167053,0.8752135634422302
1726631359501,22,0.4538481831550598,0.9427014589309692,-0.4461999833583832,0.9645853638648987
1726631359501,23,0.5629870295524597,0.9187469482421875,-0.013832658529281616,0.9956263303756714
1726631359501,24,0.48040899634361267,0.9151163101196289,0.013677915558218956,0.9969198703765869
1726631359501,25,0.62572181224823,0.9873402714729309,-0.3588345944881439,0.5807129144668579
1726631359501,26,0.4032565653324127,0.9762200117111206,-0.31729063391685486,0.4875326454639435
1726631359501,27,0.5176733732223511,1.067618489265442,-0.18724659085273743,0.01963782124221325
1726631359501,28,0.4965832829475403,1.0625001192092896,-0.11233923584222794,0.014223374426364899
1726631359501,29,0.5059726238250732,1.0625020265579224,-0.1691112220287323,0.025802547112107277
1726631359501,30,0.5097891092300415,1.0620182752609253,-0.08840427547693253,0.023541990667581558
1726631359501,31,0.47542890906333923,1.0950859785079956,-0.2595084309577942,0.01811191253364086
1726631359501,32,0.5251159071922302,1.098592758178711,-0.1641029417514801,0.011329987086355686
1726631359622,0,0.5067712068557739,0.6344532370567322,-0.4109984338283539,0.999909520149231
1726631359622,1,0.5198163986206055,0.617276132106781,-0.3960414528846741,0.999815821647644
1726631359622,2,0.5276099443435669,0.6186007857322693,-0.3962954878807068,0.999702513217926
1726631359622,3,0.5337082147598267,0.6204570531845093,-0.3962933123111725,0.9997974038124084
1726631359622,4,0.498821884393692,0.6168907880783081,-0.3930586278438568,0.9998910427093506
1726631359622,5,0.49258238077163696,0.6173471212387085,-0.39336517453193665,0.9998915791511536
1726631359622,6,0.4882987439632416,0.6176806092262268,-0.39357417821884155,0.9999312162399292
1726631359622,7,0.5415713787078857,0.6323516368865967,-0.28527918457984924,0.999833345413208
1726631359622,8,0.48256856203079224,0.6267410516738892,-0.27370312809944153,0.9998307228088379
1726631359622,9,0.5184141397476196,0.6580967307090759,-0.36478886008262634,0.9999036192893982
1726631359622,10,0.49391359090805054,0.6551740765571594,-0.3631231188774109,0.9999092817306519
1726631359622,11,0.57140052318573,0.7266129851341248,-0.24524641036987305,0.999864399433136
1726631359622,12,0.4409998953342438,0.6970579028129578,-0.18198081851005554,0.9999048709869385
1726631359622,13,0.5917197465896606,0.8852733969688416,-0.27558037638664246,0.9925265312194824
1726631359622,14,0.40026846528053284,0.8289530277252197,-0.2164640724658966,0.9858216643333435
1726631359622,15,0.5147173404693604,0.9673757553100586,-0.40465742349624634,0.9421980381011963
1726631359622,16,0.41609102487564087,0.9318093061447144,-0.3787634074687958,0.9816020727157593
1726631359622,17,0.5081085562705994,1.0088238716125488,-0.45102888345718384,0.9081550240516663
1726631359622,18,0.4112865924835205,0.9588934779167175,-0.4244462549686432,0.9709284901618958
1726631359622,19,0.4926294684410095,0.9973008632659912,-0.46615949273109436,0.9162725806236267
1726631359622,20,0.42661553621292114,0.952899158000946,-0.443014532327652,0.9759196043014526
1726631359622,21,0.4933927059173584,0.9829009771347046,-0.4113670885562897,0.8818784356117249
1726631359622,22,0.43215951323509216,0.9455308318138123,-0.38953572511672974,0.9648016095161438
1726631359622,23,0.541416585445404,0.92161625623703,-0.014036384411156178,0.9958125948905945
1726631359622,24,0.4562775492668152,0.9146968722343445,0.013881275430321693,0.9970039129257202
1726631359622,25,0.597616970539093,0.9918136596679688,-0.32018887996673584,0.5759759545326233
1726631359622,26,0.3855000138282776,0.98545902967453,-0.25992491841316223,0.47855591773986816
1726631359622,27,0.48900991678237915,1.112347960472107,-0.17064151167869568,0.019899139180779457
1726631359622,28,0.4670375883579254,1.0903491973876953,-0.07464149594306946,0.014413941651582718
1726631359622,29,0.4783433973789215,1.1146128177642822,-0.15472543239593506,0.026829281821846962
1726631359622,30,0.48009783029556274,1.094452977180481,-0.05315401032567024,0.024315685033798218
1726631359622,31,0.4419442117214203,1.1565406322479248,-0.23606784641742706,0.01844942569732666
1726631359622,32,0.4885857105255127,1.139465093612671,-0.11963643878698349,0.011509491130709648
1726631359756,0,0.5028359889984131,0.6356731057167053,-0.40101152658462524,0.9998934864997864
1726631359756,1,0.5158843994140625,0.6177171468734741,-0.38576990365982056,0.9997831583023071
1726631359756,2,0.5231837034225464,0.6188967227935791,-0.3860275447368622,0.9996632933616638
1726631359756,3,0.5295432209968567,0.6207486391067505,-0.3860124349594116,0.9997667670249939
1726631359756,4,0.49752530455589294,0.617402195930481,-0.38188478350639343,0.9998679161071777
1726631359756,5,0.4913901388645172,0.6178023219108582,-0.38221508264541626,0.9998718500137329
1726631359756,6,0.48618945479393005,0.6180722117424011,-0.38244086503982544,0.9999169111251831
1726631359756,7,0.5396153926849365,0.6323592662811279,-0.2713131606578827,0.999803900718689
1726631359756,8,0.480311781167984,0.6265570521354675,-0.2546147108078003,0.999782145023346
1726631359756,9,0.5145996809005737,0.6584914922714233,-0.3529431223869324,0.9998680353164673
1726631359756,10,0.49059757590293884,0.6555084586143494,-0.3501432538032532,0.9998772740364075
1726631359756,11,0.5687946081161499,0.7247728705406189,-0.2182607352733612,0.9998635649681091
1726631359756,12,0.43859681487083435,0.6960222125053406,-0.16424031555652618,0.9998990297317505
1726631359756,13,0.5884411334991455,0.8857735991477966,-0.23914334177970886,0.9918568730354309
1726631359756,14,0.39479702711105347,0.8289242386817932,-0.19118501245975494,0.9842481017112732
1726631359756,15,0.5096694827079773,0.9673755168914795,-0.3560907244682312,0.9402154088020325
1726631359756,16,0.4141797423362732,0.9316461086273193,-0.3450482189655304,0.9807447195053101
1726631359756,17,0.5012460947036743,1.008653163909912,-0.39781978726387024,0.9069397449493408
1726631359756,18,0.4123935103416443,0.9584904313087463,-0.3894402086734772,0.9699723124504089
1726631359756,19,0.4867001175880432,0.9973045587539673,-0.41141653060913086,0.9146555662155151
1726631359756,20,0.42602410912513733,0.9506528973579407,-0.40549713373184204,0.9749578237533569
1726631359756,21,0.48843589425086975,0.982961118221283,-0.3613744378089905,0.8803910613059998
1726631359756,22,0.4301193654537201,0.9453865885734558,-0.3542671799659729,0.9635509848594666
1726631359756,23,0.5349682569503784,0.927269697189331,-0.009701857343316078,0.9960035681724548
1726631359756,24,0.44784218072891235,0.9242118000984192,0.009555571712553501,0.9971128106117249
1726631359756,25,0.5956941246986389,0.9957768321037292,-0.31435519456863403,0.5835784077644348
1726631359756,26,0.39071667194366455,1.0148307085037231,-0.276001513004303,0.4866280257701874
1726631359756,27,0.48297983407974243,1.1250560283660889,-0.16834649443626404,0.021220462396740913
1726631359756,28,0.4630486071109772,1.1183273792266846,-0.09269335865974426,0.015903638675808907
1726631359756,29,0.46968570351600647,1.1275650262832642,-0.1529218554496765,0.029978131875395775
1726631359756,30,0.47344136238098145,1.1230509281158447,-0.07075762003660202,0.027400407940149307
1726631359756,31,0.43688660860061646,1.1676445007324219,-0.23413100838661194,0.019648566842079163
1726631359756,32,0.48555055260658264,1.1640372276306152,-0.13739803433418274,0.012648477219045162
1726631359909,0,0.502705991268158,0.6364601254463196,-0.3906572759151459,0.9998671412467957
1726631359909,1,0.5156716108322144,0.6181452870368958,-0.3752685785293579,0.999734103679657
1726631359909,2,0.5227988362312317,0.6194532513618469,-0.3755403757095337,0.9996060132980347
1726631359909,3,0.5291853547096252,0.6215190291404724,-0.37553080916404724,0.999722957611084
1726631359909,4,0.4970693588256836,0.6176289916038513,-0.370383083820343,0.9998309016227722
1726631359909,5,0.49162039160728455,0.6179078817367554,-0.37072324752807617,0.9998404383659363
1726631359909,6,0.48611968755722046,0.6182578206062317,-0.37096133828163147,0.9998937845230103
1726631359909,7,0.5386415719985962,0.6326282620429993,-0.2619122266769409,0.9997633099555969
1726631359909,8,0.47982993721961975,0.6264247298240662,-0.2404300421476364,0.9997089505195618
1726631359909,9,0.5142701864242554,0.6594076156616211,-0.3432850241661072,0.9998224377632141
1726631359909,10,0.49003714323043823,0.6555885076522827,-0.33924779295921326,0.9998320937156677
1726631359909,11,0.5686461925506592,0.7239541411399841,-0.2141583412885666,0.9998611807823181
1726631359909,12,0.4377836287021637,0.69584721326828,-0.15235461294651031,0.9998872876167297
1726631359909,13,0.5877523422241211,0.885721743106842,-0.23816299438476562,0.9916074872016907
1726631359909,14,0.3963168263435364,0.8294180631637573,-0.17887362837791443,0.9828402996063232
1726631359909,15,0.5105570554733276,0.9676980972290039,-0.3603944182395935,0.9413195252418518
1726631359909,16,0.4148315489292145,0.931502103805542,-0.336066871881485,0.9801242351531982
1726631359909,17,0.5020114183425903,1.0098639726638794,-0.4027746319770813,0.9100300669670105
1726631359909,18,0.41343897581100464,0.9586629867553711,-0.3799799978733063,0.9694663882255554
1726631359909,19,0.4861885607242584,0.9978522658348083,-0.41739392280578613,0.9172433614730835
1726631359909,20,0.42724767327308655,0.9505079388618469,-0.3981817364692688,0.9743992686271667
1726631359909,21,0.48925715684890747,0.9831833243370056,-0.36609047651290894,0.884285569190979
1726631359909,22,0.4300372004508972,0.9419756531715393,-0.3463321328163147,0.963005542755127
1726631359909,23,0.5381554961204529,0.9276557564735413,-0.009868239983916283,0.9962531328201294
1726631359909,24,0.45003730058670044,0.9247016906738281,0.00972081907093525,0.997266948223114
1726631359909,25,0.5953727960586548,0.9907041192054749,-0.3326873183250427,0.6067553162574768
1726631359909,26,0.3862876296043396,1.013725757598877,-0.29121506214141846,0.5092724561691284
1726631359909,27,0.48956298828125,1.1146596670150757,-0.191707581281662,0.025357840582728386
1726631359909,28,0.46627289056777954,1.1022590398788452,-0.11421265453100204,0.01879774034023285
1726631359909,29,0.4767912030220032,1.1155169010162354,-0.1758798062801361,0.03761068731546402
1726631359909,30,0.4758504331111908,1.104032278060913,-0.09232579916715622,0.03348398953676224
1726631359909,31,0.44423121213912964,1.1514580249786377,-0.24968703091144562,0.02350371889770031
1726631359909,32,0.4886872172355652,1.1408270597457886,-0.15292462706565857,0.015012183226644993
1726631359986,0,0.5026282072067261,0.6366040706634521,-0.4165894389152527,0.9998533129692078
1726631359986,1,0.5156331658363342,0.6181499361991882,-0.4008832573890686,0.9997076988220215
1726631359986,2,0.5226103663444519,0.61946702003479,-0.4011434018611908,0.9995737671852112
